flight_number,scheduled_departure_date_local,scheduled_arrival_station_code,scheduled_departure_datetime_local,scheduled_arrival_datetime_local,actual_departure_datetime_local,actual_arrival_datetime_local,total_seats,fleet_type,scheduled_ground_time_minutes,actual_ground_time_minutes,minimum_turn_minutes,ground_time_outlier,departure_delay,arrival_delay,is_delayed,carrier_express,ground_time_pressure,total_pax,lap_child_count,is_child,pax_load_ratio,child_ratio,transfer_ratio,special_req_count,departure_delay_norm,arrival_delay_norm,total_seats_norm,scheduled_ground_time_minutes_norm,actual_ground_time_minutes_norm,minimum_turn_minutes_norm,ground_time_pressure_norm,total_pax_norm,lap_child_count_norm,pax_load_ratio_norm,child_ratio_norm,transfer_ratio_norm,special_req_count_norm,difficulty_score,ground_time_gap,daily_rank,difficulty_class
2653,2025-08-05,RDU,2025-08-05 10:52:00+00:00,2025-08-05 13:59:00+00:00,2025-08-05 10:46:00+00:00,2025-08-05 14:03:00+00:00,179,B737-MAX9,69.0,64,56,False,-6.0,4.0,0,0,0.8115942028985508,187,0,7,1.0446927374301676,0.0374331550802139,0.4423076923076923,49,0.013002364066193855,0.06839622641509434,0.2226890756302521,0.3810240963855422,0.0018904158914961292,0.1160714285714286,0.4057971014492754,0.3403846153846154,0.0,0.5316749788704861,0.26635129576306044,0.4423076923076923,0.22009569377990432,0.17492437112227635,5.0,192.0,Medium
1599,2025-08-11,DEN,2025-08-11 08:45:00+00:00,2025-08-11 10:35:00+00:00,2025-08-11 08:44:00+00:00,2025-08-11 10:30:00+00:00,364,B777-2HD,186.0,177,93,False,-1.0,-5.0,0,0,0.5,432,2,19,1.1868131868131868,0.04861111111111111,0.21311475409836064,93,0.018912529550827423,0.05778301886792453,0.9999999999999999,0.7334337349397592,0.005281161855608234,0.4464285714285714,0.25,0.8115384615384615,0.2857142857142857,0.6099508744086267,0.34588675213675213,0.21311475409836064,0.43062200956937796,0.1773601314522712,9.0,187.0,Medium
2666,2025-08-07,DEN,2025-08-07 05:00:00+00:00,2025-08-07 06:43:00+00:00,2025-08-07 04:56:00+00:00,2025-08-07 06:22:00+00:00,200,A321-2NX,274.5,219,62,True,-4.0,-21.0,0,0,0.22586520947176686,236,2,9,1.18,0.046610169491525424,0.3793103448275862,40,0.015366430260047283,0.03891509433962265,0.31092436974789917,1.0,0.0065414391166056535,0.1696428571428571,0.11293260473588343,0.4346153846153847,0.2857142857142857,0.6061983651702583,0.33164928292046936,0.3793103448275862,0.17703349282296652,0.12061108671570565,55.5,270.0,Easy
763,2025-08-01,PWM,2025-08-01 10:58:00+00:00,2025-08-01 14:24:00+00:00,2025-08-01 10:55:00+00:00,2025-08-01 14:00:00+00:00,166,B737-800,79.0,94,51,False,-3.0,-24.0,0,0,0.6455696202531646,232,4,11,1.3975903614457832,0.06465517241379311,0.27450980392156865,44,0.016548463356974,0.03537735849056604,0.16806722689075626,0.411144578313253,0.002790613935065715,0.07142857142857145,0.3227848101265823,0.42692307692307696,0.5714285714285714,0.7260409386815084,0.46004641909814326,0.27450980392156865,0.19617224880382775,0.14921292632275718,-15.0,255.0,Easy
2195,2025-08-08,BDL,2025-08-08 11:06:00+00:00,2025-08-08 14:24:00+00:00,2025-08-08 11:01:00+00:00,2025-08-08 14:11:00+00:00,166,B737-800,63.0,81,51,False,-5.0,-13.0,0,0,0.8095238095238095,156,0,4,0.9397590361445783,0.02564102564102564,0.5245901639344263,85,0.014184397163120569,0.04834905660377359,0.16806722689075626,0.3629518072289157,0.002400528116185561,0.07142857142857145,0.40476190476190477,0.2807692307692308,0.0,0.47388048500335206,0.18244575936883628,0.5245901639344263,0.39234449760765544,0.2173451380576943,-18.0,108.0,Medium
1989,2025-08-12,BOS,2025-08-12 18:20:00+00:00,2025-08-12 21:59:00+00:00,2025-08-12 20:32:00+00:00,2025-08-13 00:13:00+00:00,179,B737-900,70.0,59,56,False,132.0,134.0,1,0,0.8,172,0,5,0.9608938547486033,0.029069767441860465,0.6904761904761905,46,0.17612293144208038,0.22169811320754718,0.2226890756302521,0.38403614457831325,0.0017403828842345317,0.1160714285714286,0.4,0.3115384615384616,0.0,0.485520941112576,0.20684257602862252,0.6904761904761905,0.20574162679425836,0.27692092097943966,11.0,72.0,Difficult
1793,2025-08-12,MSP,2025-08-12 08:50:00+00:00,2025-08-12 10:31:00+00:00,2025-08-12 09:29:00+00:00,2025-08-12 10:57:00+00:00,150,A320-200,78.0,139,46,False,39.0,26.0,1,0,0.5897435897435898,134,1,3,0.8933333333333333,0.029850746268656716,0.30303030303030304,38,0.06619385342789598,0.09433962264150944,0.10084033613445376,0.40813253012048195,0.0041409110004200925,0.0267857142857143,0.2948717948717949,0.2384615384615385,0.14285714285714285,0.44831053022686534,0.2123995407577497,0.30303030303030304,0.1674641148325359,0.15624954513331596,-61.0,232.0,Easy
2677,2025-08-05,IAD,2025-08-05 17:56:00+00:00,2025-08-05 20:55:00+00:00,2025-08-05 17:52:00+00:00,2025-08-05 21:02:00+00:00,176,B757-200,246.0,268,122,False,-4.0,7.0,0,0,0.4959349593495935,204,1,9,1.1590909090909092,0.049019607843137254,0.31788079470198677,104,0.015366430260047283,0.07193396226415094,0.2100840336134453,0.9141566265060241,0.00801176258776931,0.7053571428571428,0.24796747967479674,0.37307692307692314,0.14285714285714285,0.5946822334460574,0.34879336349924583,0.31788079470198677,0.4832535885167464,0.19762909258583095,-22.0,139.0,Medium
2487,2025-08-15,PHL,2025-08-15 21:23:00+00:00,2025-08-16 00:30:00+00:00,2025-08-15 22:32:00+00:00,2025-08-16 01:32:00+00:00,179,B737-900,3.0,49,56,False,69.0,62.0,1,0,2.0,99,1,5,0.553072625698324,0.06060606060606061,0.6326530612244898,55,0.1016548463356974,0.13679245283018868,0.2226890756302521,0.18222891566265062,0.0014403168697113364,0.1160714285714286,1.0,0.17115384615384616,0.14285714285714285,0.2609046240240802,0.43123543123543123,0.6326530612244898,0.24880382775119617,0.3315482851776585,-46.0,10.0,Difficult
1657,2025-08-08,LGA,2025-08-08 07:00:00+00:00,2025-08-08 10:18:00+00:00,2025-08-08 06:55:00+00:00,2025-08-08 10:11:00+00:00,166,B737-800,274.5,784,51,True,-5.0,-7.0,0,0,0.18579234972677597,190,0,6,1.144578313253012,0.031578947368421054,0.10144927536231885,25,0.014184397163120569,0.055424528301886794,0.16806722689075626,1.0,0.023495168937166175,0.07142857142857145,0.09289617486338798,0.3461538461538462,0.0,0.5866891090172641,0.22469635627530363,0.10144927536231885,0.10526315789473684,0.0686471618162544,-509.5,305.0,Easy
2427,2025-08-12,CVG,2025-08-12 18:10:00+00:00,2025-08-12 20:34:00+00:00,2025-08-12 18:21:00+00:00,2025-08-12 22:26:00+00:00,126,B737-700,79.0,46,43,False,11.0,112.0,1,0,0.5443037974683544,88,0,1,0.6984126984126984,0.011363636363636364,0.7631578947368421,57,0.03309692671394799,0.19575471698113206,0.0,0.411144578313253,0.001350297065354378,0.0,0.2721518987341772,0.15000000000000002,0.0,0.34095379638938667,0.08085664335664336,0.7631578947368421,0.25837320574162675,0.2010396870132815,33.0,177.0,Medium
265,2025-08-15,YYZ,2025-08-15 17:55:00+00:00,2025-08-15 20:44:00+00:00,2025-08-15 17:59:00+00:00,2025-08-15 20:37:00+00:00,126,A319-100,69.0,90,52,False,4.0,-7.0,1,0,0.7536231884057971,109,0,2,0.8650793650793651,0.01834862385321101,0.52,88,0.024822695035460994,0.055424528301886794,0.0,0.3810240963855422,0.0026705875292564367,0.08035714285714285,0.37681159420289856,0.19038461538461537,0.0,0.43274904926345237,0.1305575158786168,0.52,0.4066985645933014,0.21910559832420026,-21.0,103.0,Medium
1996,2025-08-08,SJU,2025-08-08 08:49:00+00:00,2025-08-08 14:44:00+00:00,2025-08-08 08:48:00+00:00,2025-08-08 14:28:00+00:00,200,A321-2NX,204.0,224,68,False,-1.0,-16.0,0,0,0.3333333333333333,223,0,7,1.115,0.03139013452914798,0.35537190082644626,113,0.018912529550827423,0.044811320754716985,0.31092436974789917,0.7876506024096386,0.006691472123867251,0.2232142857142857,0.16666666666666666,0.40961538461538466,0.0,0.5703982165493727,0.22335288030355294,0.35537190082644626,0.5263157894736842,0.1971979253729535,-20.0,158.0,Medium
1361,2025-08-13,STL,2025-08-13 21:20:00+00:00,2025-08-13 22:45:00+00:00,2025-08-13 21:27:00+00:00,2025-08-13 22:37:00+00:00,126,A319-100,69.0,64,43,False,7.0,-8.0,1,0,0.6231884057971014,137,0,5,1.0873015873015872,0.0364963503649635,0.7282608695652174,48,0.028368794326241134,0.054245283018867926,0.0,0.3810240963855422,0.0018904158914961292,0.0,0.3115942028985507,0.24423076923076925,0.0,0.5551427197622065,0.259685569904548,0.7282608695652174,0.21531100478468898,0.19949538211953538,5.0,159.0,Medium
1030,2025-08-09,ABQ,2025-08-09 19:35:00+00:00,2025-08-09 21:50:00+00:00,2025-08-09 20:14:00+00:00,2025-08-09 22:39:00+00:00,126,A319-100,78.0,70,43,False,39.0,49.0,1,0,0.5512820512820513,133,0,10,1.0555555555555556,0.07518796992481203,0.6857142857142857,43,0.06619385342789598,0.1214622641509434,0.0,0.40813253012048195,0.0020704555002100467,0.0,0.27564102564102566,0.2365384615384616,0.0,0.537657909690956,0.5349913244650086,0.6857142857142857,0.19138755980861244,0.20996640801620342,8.0,142.0,Medium
1778,2025-08-10,OMA,2025-08-10 08:45:00+00:00,2025-08-10 10:27:00+00:00,2025-08-10 08:56:00+00:00,2025-08-10 11:09:00+00:00,126,A319-100,62.0,37,43,False,11.0,42.0,1,0,0.6935483870967742,144,2,8,1.1428571428571428,0.06944444444444445,0.4305555555555556,94,0.03309692671394799,0.11320754716981132,0.0,0.3599397590361446,0.0010802376522835023,0.0,0.3467741935483871,0.2576923076923077,0.2857142857142857,0.5857411373868951,0.49412393162393164,0.4305555555555556,0.43540669856459324,0.22658346364069143,25.0,87.0,Difficult
2137,2025-08-07,SLC,2025-08-07 09:02:00+00:00,2025-08-07 11:40:00+00:00,2025-08-07 09:01:00+00:00,2025-08-07 11:22:00+00:00,166,B737-800,274.5,929,51,True,-1.0,-18.0,0,0,0.18579234972677597,228,0,14,1.3734939759036144,0.06140350877192982,0.46511627906976744,62,0.018912529550827423,0.04245283018867925,0.16806722689075626,1.0,0.027846126147752503,0.07142857142857145,0.09289617486338798,0.41923076923076924,0.0,0.7127693358563423,0.4369095816464237,0.46511627906976744,0.2822966507177033,0.15521697996856737,-654.5,234.0,Easy
2137,2025-08-13,SLC,2025-08-13 09:02:00+00:00,2025-08-13 11:40:00+00:00,2025-08-13 09:18:00+00:00,2025-08-13 11:56:00+00:00,166,B737-800,68.0,106,51,False,16.0,16.0,1,0,0.75,163,1,7,0.9819277108433735,0.049079754601226995,0.29357798165137616,62,0.03900709219858156,0.08254716981132075,0.16806722689075626,0.3780120481927711,0.003150693152493549,0.07142857142857145,0.375,0.29423076923076924,0.14285714285714285,0.4971057899473928,0.3492213308164228,0.29357798165137616,0.2822966507177033,0.1815348946457919,-38.0,196.0,Medium
2427,2025-08-05,CVG,2025-08-05 18:10:00+00:00,2025-08-05 20:34:00+00:00,2025-08-05 18:08:00+00:00,2025-08-05 20:40:00+00:00,126,B737-700,84.0,104,43,False,-2.0,6.0,0,0,0.5119047619047619,107,0,0,0.8492063492063492,0.0,0.7166666666666667,57,0.01773049645390071,0.07075471698113207,0.0,0.4262048192771085,0.00309067994958891,0.0,0.25595238095238093,0.18653846153846154,0.0,0.424006644227827,0.0,0.7166666666666667,0.25837320574162675,0.18529037093656026,-20.0,170.0,Medium
1304,2025-08-05,LAS,2025-08-05 11:29:00+00:00,2025-08-05 13:28:00+00:00,2025-08-05 11:44:00+00:00,2025-08-05 13:41:00+00:00,179,B737-MAX9,18.0,59,56,False,15.0,13.0,1,0,2.0,199,0,5,1.111731843575419,0.02512562814070352,0.3359375,73,0.037825059101654845,0.07900943396226415,0.2226890756302521,0.2274096385542169,0.0017403828842345317,0.1160714285714286,1.0,0.3634615384615385,0.0,0.5685982090768142,0.17877850792423658,0.3359375,0.33492822966507174,0.2839764857445724,-41.0,24.0,Difficult
2666,2025-08-10,DEN,2025-08-10 05:00:00+00:00,2025-08-10 06:43:00+00:00,2025-08-10 04:56:00+00:00,2025-08-10 06:55:00+00:00,200,A321-2NX,274.5,477,62,True,-4.0,12.0,0,0,0.22586520947176686,251,2,14,1.255,0.06374501992031872,0.17886178861788618,40,0.015366430260047283,0.07783018867924528,0.31092436974789917,1.0,0.014283142291304087,0.1696428571428571,0.11293260473588343,0.4634615384615385,0.2857142857142857,0.6475062289635878,0.4535703340484217,0.17886178861788618,0.17703349282296652,0.10232186853734078,-202.5,294.0,Easy
763,2025-08-12,PWM,2025-08-12 10:58:00+00:00,2025-08-12 14:24:00+00:00,2025-08-12 10:56:00+00:00,2025-08-12 14:14:00+00:00,166,B737-800,209.0,214,51,False,-2.0,-10.0,0,0,0.24401913875598086,218,3,14,1.3132530120481927,0.0779816513761468,0.3883495145631068,44,0.01773049645390071,0.05188679245283019,0.16806722689075626,0.8027108433734941,0.006391406109344056,0.07142857142857145,0.12200956937799043,0.4,0.42857142857142855,0.679590328793427,0.5548694424841214,0.3883495145631068,0.19617224880382775,0.134846771248245,-5.0,260.0,Easy
476,2025-08-07,CVG,2025-08-07 10:53:00+00:00,2025-08-07 13:14:00+00:00,2025-08-07 10:51:00+00:00,2025-08-07 13:08:00+00:00,150,A320-200,66.0,62,46,False,-2.0,-6.0,0,0,0.696969696969697,135,0,2,0.9,0.014814814814814815,0.625,59,0.01773049645390071,0.05660377358490566,0.10084033613445376,0.37198795180722893,0.00183040268859149,0.0267857142857143,0.3484848484848485,0.24038461538461542,0.0,0.451982340341828,0.10541310541310542,0.625,0.26794258373205737,0.19371112825279443,4.0,169.0,Medium
2254,2025-08-08,PDX,2025-08-08 09:10:00+00:00,2025-08-08 11:43:00+00:00,2025-08-08 09:03:00+00:00,2025-08-08 11:41:00+00:00,200,A321-2NX,274.5,534,62,True,-7.0,-2.0,0,0,0.22586520947176686,251,3,16,1.255,0.07569721115537849,0.59,71,0.011820330969267141,0.06132075471698113,0.31092436974789917,1.0,0.015993518574086298,0.1696428571428571,0.11293260473588343,0.4634615384615385,0.42857142857142855,0.6475062289635878,0.5386147716825007,0.59,0.3253588516746411,0.17880026172847763,-259.5,200.0,Medium
2427,2025-08-15,CVG,2025-08-15 18:10:00+00:00,2025-08-15 20:34:00+00:00,2025-08-15 18:39:00+00:00,2025-08-15 21:06:00+00:00,126,B737-700,71.0,44,43,False,29.0,32.0,1,0,0.6056338028169014,77,1,3,0.6111111111111112,0.05194805194805195,0.825,57,0.054373522458628844,0.10141509433962265,0.0,0.3870481927710844,0.001290283862449739,0.0,0.3028169014084507,0.12884615384615383,0.14285714285714285,0.2928705686934476,0.36963036963036966,0.825,0.25837320574162675,0.22925695197162566,27.0,85.0,Difficult
1491,2025-08-03,DFW,2025-08-03 10:35:00+00:00,2025-08-03 13:14:00+00:00,2025-08-03 10:35:00+00:00,2025-08-03 14:03:00+00:00,150,A320-200,159.0,166,46,False,0.0,49.0,0,0,0.2893081761006289,168,0,5,1.12,0.02976190476190476,0.2079207920792079,102,0.02009456264775414,0.1214622641509434,0.10084033613445376,0.6521084337349398,0.00495108923963272,0.0267857142857143,0.14465408805031446,0.3038461538461539,0.0,0.5731520741355948,0.21176739926739924,0.2079207920792079,0.47368421052631576,0.1671728175004269,-7.0,199.0,Medium
2369,2025-08-08,AUS,2025-08-08 08:50:00+00:00,2025-08-08 11:44:00+00:00,2025-08-08 08:44:00+00:00,2025-08-08 11:24:00+00:00,166,B737-800,71.0,81,51,False,-6.0,-20.0,0,0,0.7183098591549296,188,1,9,1.1325301204819278,0.05319148936170213,0.4222222222222222,63,0.013002364066193855,0.040094339622641514,0.16806722689075626,0.3870481927710844,0.002400528116185561,0.07142857142857145,0.3591549295774648,0.34230769230769237,0.14285714285714285,0.5800533076046811,0.37847790507364976,0.4222222222222222,0.2870813397129186,0.18353922651341265,-10.0,189.0,Medium
422,2025-08-03,ATH,2025-08-03 16:15:00+00:00,2025-08-04 10:30:00+00:00,2025-08-03 16:52:00+00:00,2025-08-04 11:08:00+00:00,318,B787-10,185.0,197,155,False,37.0,38.0,1,0,0.8378378378378378,344,0,12,1.0817610062893082,0.03488372093023256,0.5076923076923077,143,0.06382978723404256,0.10849056603773585,0.8067226890756302,0.730421686746988,0.005881293884654625,1.0,0.4189189189189189,0.6423076923076924,0.0,0.5520911255516581,0.24821109123434704,0.5076923076923077,0.6698564593301436,0.3030080884878493,-12.0,11.0,Difficult
1041,2025-08-05,GRR,2025-08-05 15:35:00+00:00,2025-08-05 17:41:00+00:00,2025-08-05 15:30:00+00:00,2025-08-05 17:39:00+00:00,126,B737-700,57.0,64,43,False,-5.0,-2.0,0,0,0.7543859649122807,125,1,4,0.9920634920634921,0.04,0.6323529411764706,38,0.014184397163120569,0.06132075471698113,0.0,0.34487951807228917,0.0018904158914961292,0.0,0.37719298245614036,0.22115384615384615,0.14285714285714285,0.5026882895484548,0.2846153846153846,0.6323529411764706,0.1674641148325359,0.18122455088396916,-7.0,184.0,Medium
1044,2025-08-15,LAX,2025-08-15 09:05:00+00:00,2025-08-15 11:40:00+00:00,2025-08-15 10:09:00+00:00,2025-08-15 12:14:00+00:00,234,B757-300,274.5,1053,66,True,64.0,34.0,1,0,0.24043715846994534,272,3,11,1.1623931623931625,0.051470588235294115,0.4966887417218543,74,0.09574468085106383,0.10377358490566038,0.45378151260504196,1.0,0.03156694472784013,0.2053571428571429,0.12021857923497267,0.5038461538461538,0.42857142857142855,0.5965010205076647,0.3662330316742081,0.4966887417218543,0.339712918660287,0.2090662145476411,-778.5,128.0,Medium
944,2025-08-08,FRA,2025-08-08 15:10:00+00:00,2025-08-09 06:30:00+00:00,2025-08-08 15:06:00+00:00,2025-08-09 06:21:00+00:00,318,B787-10,185.0,193,155,False,-4.0,-9.0,0,0,0.8378378378378378,382,3,26,1.20125786163522,0.07591623036649214,0.6347517730496454,131,0.015366430260047283,0.05306603773584906,0.8067226890756302,0.730421686746988,0.005761267478845347,1.0,0.4189189189189189,0.7153846153846154,0.42857142857142855,0.6179065898764599,0.5401731776077325,0.6347517730496454,0.6124401913875598,0.2893045102393388,-8.0,16.0,Difficult
1485,2025-08-15,SEA,2025-08-15 13:40:00+00:00,2025-08-15 16:20:00+00:00,2025-08-15 13:40:00+00:00,2025-08-15 16:08:00+00:00,179,B737-900,74.0,95,56,False,0.0,-12.0,0,0,0.7567567567567568,197,0,6,1.100558659217877,0.030456852791878174,0.49640287769784175,78,0.02009456264775414,0.049528301886792456,0.2226890756302521,0.39608433734939763,0.0028206205365180342,0.1160714285714286,0.3783783783783784,0.35961538461538467,0.0,0.5624443373757596,0.2167122217883639,0.49640287769784175,0.3588516746411483,0.20864326836769856,-21.0,131.0,Medium
2008,2025-08-13,MCO,2025-08-13 11:02:00+00:00,2025-08-13 14:59:00+00:00,2025-08-13 11:05:00+00:00,2025-08-13 14:59:00+00:00,166,B737-800,274.5,64,51,True,3.0,0.0,1,0,0.18579234972677597,229,1,18,1.3795180722891567,0.08296943231441048,0.49473684210526314,74,0.02364066193853428,0.06367924528301887,0.16806722689075626,1.0,0.0018904158914961292,0.07142857142857145,0.09289617486338798,0.4211538461538462,0.14285714285714285,0.7160872365626338,0.5903594222371514,0.49473684210526314,0.339712918660287,0.17669397308403478,210.5,207.0,Easy
2424,2025-08-03,RDU,2025-08-03 18:20:00+00:00,2025-08-03 21:27:00+00:00,2025-08-03 18:20:00+00:00,2025-08-03 21:21:00+00:00,179,B737-MAX9,80.0,58,56,False,0.0,-6.0,0,0,0.7,183,0,1,1.0223463687150838,0.00546448087431694,0.6792452830188679,42,0.02009456264775414,0.05660377358490566,0.2226890756302521,0.41415662650602414,0.0017103762827822121,0.1160714285714286,0.35,0.33269230769230773,0.0,0.5193672354683768,0.038881883144178224,0.6792452830188679,0.18660287081339713,0.18348467883726954,22.0,164.0,Medium
1830,2025-08-07,DSM,2025-08-07 13:12:00+00:00,2025-08-07 14:41:00+00:00,2025-08-07 13:30:00+00:00,2025-08-07 14:42:00+00:00,150,A320-200,58.0,99,46,False,18.0,1.0,1,0,0.7931034482758621,177,2,8,1.18,0.05649717514124294,0.8214285714285714,70,0.04137115839243499,0.06485849056603774,0.10084033613445376,0.34789156626506024,0.0029406469423273124,0.0267857142857143,0.39655172413793105,0.3211538461538462,0.2857142857142857,0.6061983651702583,0.4019991308126901,0.8214285714285714,0.3205741626794258,0.25483161679914323,-41.0,48.0,Difficult
1811,2025-08-10,MSP,2025-08-10 12:45:00+00:00,2025-08-10 14:28:00+00:00,2025-08-10 13:25:00+00:00,2025-08-10 15:21:00+00:00,166,B737-MAX8,81.0,159,60,False,40.0,53.0,1,0,0.7407407407407407,175,1,3,1.0542168674698795,0.022857142857142857,0.49056603773584906,151,0.0673758865248227,0.12617924528301888,0.16806722689075626,0.4171686746987952,0.004741043029466483,0.1517857142857143,0.37037037037037035,0.31730769230769235,0.14285714285714285,0.5369205984228912,0.16263736263736261,0.49056603773584906,0.7081339712918661,0.3014681904056318,-78.0,13.0,Difficult
2323,2025-08-06,MCO,2025-08-06 09:15:00+00:00,2025-08-06 13:10:00+00:00,2025-08-06 09:08:00+00:00,2025-08-06 12:54:00+00:00,200,A321-2NX,274.5,741,62,True,-7.0,-16.0,0,0,0.22586520947176686,291,0,23,1.455,0.07903780068728522,0.3853211009174312,55,0.011820330969267141,0.044811320754716985,0.31092436974789917,1.0,0.02220488507471644,0.1696428571428571,0.11293260473588343,0.5403846153846154,0.0,0.7576605324124667,0.5623843510441447,0.3853211009174312,0.24880382775119617,0.14270796356417387,-466.5,225.0,Easy
2040,2025-08-04,DEN,2025-08-04 20:10:00+00:00,2025-08-04 22:00:00+00:00,2025-08-04 20:09:00+00:00,2025-08-04 21:43:00+00:00,179,B737-900,95.0,69,56,False,-1.0,-17.0,0,0,0.5894736842105263,183,0,3,1.0223463687150838,0.01639344262295082,0.5104166666666666,53,0.018912529550827423,0.04363207547169812,0.2226890756302521,0.4593373493975904,0.002040448898757727,0.1160714285714286,0.29473684210526313,0.33269230769230773,0.0,0.5193672354683768,0.11664564943253468,0.5104166666666666,0.23923444976076555,0.16930473964648737,26.0,193.0,Medium
1599,2025-08-15,DEN,2025-08-15 08:45:00+00:00,2025-08-15 10:35:00+00:00,2025-08-15 08:44:00+00:00,2025-08-15 10:20:00+00:00,362,B777-2HD,274.5,737,87,True,-1.0,-15.0,0,0,0.31693989071038253,407,1,15,1.1243093922651934,0.03931203931203931,0.10121457489878542,93,0.018912529550827423,0.04599056603773585,0.9915966386554621,1.0,0.022084858668907158,0.3928571428571428,0.15846994535519127,0.7634615384615384,0.14285714285714285,0.5755255646518965,0.2797202797202797,0.10121457489878542,0.43062200956937796,0.14961756259454925,-462.5,256.0,Easy
